CustomerID,FirstName,LastName,Gender,Age,Email,Phone,City,Country,Occupation,AnnualIncome,MembershipType,CustomerStatus,PreferredPaymentMethod,TotalOrders,TotalSpent,JoinDate,LastPurchaseDate
CUST04798,Robert,Soto,Male,23,lisawells@weber-howard.info,036-485-8177x4510,New Davidchester,Cape Verde,"Designer, industrial/product",62803,Gold,Active,Mobile Banking,31,18401.46,2024-02-24,2026-03-19
CUST04799,Kelly,Smith,Female,30,katherineterrell@yahoo.com,001-912-282-2691,Deniseton,Botswana,Theme park manager,68696,Gold,Active,Bank Transfer,74,4906.02,2021-10-28,2022-01-06
CUST04800,Stephen,Patel,Male,70,fjohnson@miller.com,882.779.1519x96038,East Juan,Malta,Dentist,66720,Gold,Pending,Cash,70,11692.93,2022-03-25,2022-05-26
CUST04801,Alexa,Parker,Female,42,jennarobinson@yahoo.com,251.520.1550x175,Dakotaberg,Tunisia,"Surveyor, planning and development",27280,Silver,Pending,Cash,38,9945.89,2021-11-26,2024-01-11
CUST04802,Michael,Novak,Female,66,calhounfrancis@yahoo.com,+1-449-981-0601x27402,South Kathleen,Saudi Arabia,"Civil engineer, contracting",108306,Gold,Active,Cash,11,6513.55,2023-05-27,2024-07-11
CUST04803,Beth,Thomas,Female,53,sharonmorrison@richards.net,446-449-2030x49459,Woodhaven,Liechtenstein,International aid/development worker,137156,Silver,Pending,Card,64,4386.7,2022-12-06,2024-03-08
CUST04804,Charles,Rodriguez,Male,63,angelahampton@yahoo.com,+1-051-467-3469x9464,Mcdonaldville,Azerbaijan,Logistics and distribution manager,34687,Silver,Active,Cash,38,7179.36,2023-06-27,2024-12-12
CUST04805,Mary,Bowers,Female,18,stevenskevin@johnson.biz,669.505.7544x231,Farleyport,Zimbabwe,Agricultural consultant,114216,Platinum,Active,Card,7,5228.94,2024-01-15,2024-05-24
CUST04806,Amber,Gray,Female,39,georgebrown@norman.org,001-948-786-5823,Glenshire,Nicaragua,Furniture designer,81498,Platinum,Inactive,Mobile Banking,74,2154.79,2024-10-19,2025-11-08
CUST04807,Ashley,Burton,Female,59,john93@collins.com,(604)671-6052x7220,Joshuaport,Egypt,Make,137673,Silver,Pending,Cash,70,15835.46,2025-04-09,2025-06-16
CUST04808,Roger,Bass,Female,68,uprice@gmail.com,297.840.4796,East Tara,Guernsey,Health service manager,128665,Silver,Active,Card,36,19501.86,2022-06-26,2024-11-16
CUST04809,Linda,Torres,Male,20,donaldwhitney@smith-perkins.com,+1-988-655-0498,Port Michele,Gambia,Counsellor,100939,Silver,Inactive,Mobile Banking,83,9995.89,2022-05-02,2024-12-06
CUST04810,Mark,Clements,Male,55,michaelpowers@mcdonald.com,(029)567-1336,Nathanville,Panama,"Psychotherapist, child",101371,Gold,Inactive,Bank Transfer,68,16595.57,2025-10-04,2028-04-28
CUST04811,Christopher,Matthews,Male,43,delacruztina@gmail.com,750-846-0316x526,South Austin,Croatia,"Scientist, clinical (histocompatibility and immunogenetics)",127929,Gold,Inactive,Mobile Banking,67,17124.21,2024-11-12,2026-09-11
CUST04812,Mark,Vaughn,Female,36,ehayes@yahoo.com,525.066.2444,South Scott,Malawi,Accounting technician,58673,Platinum,Active,Cash,45,19952.84,2023-07-30,2025-11-02
CUST04813,Donald,Payne,Male,62,laceykelley@valdez.com,391.877.9456,Port Lisatown,Azerbaijan,Health promotion specialist,68973,Silver,Pending,Card,90,3495.52,2021-11-09,2022-03-16
CUST04814,Angela,Marks,Female,19,ujohnson@yahoo.com,001-512-194-1305,East Danielstad,Ethiopia,"Engineer, building services",22840,Gold,Inactive,Cash,18,8037.68,2021-12-15,2022-07-07
CUST04815,Charles,Cooper,Female,56,robert01@yahoo.com,451.318.8119,Browntown,Jordan,Market researcher,74271,Platinum,Inactive,Card,62,12958.86,2026-04-22,2027-06-30
CUST04816,Kathleen,Riley,Male,19,aguilarjennifer@yahoo.com,(288)153-6679x2211,East Erik,Kiribati,Early years teacher,50873,Silver,Active,Card,42,9184.5,2021-06-18,2021-11-21
CUST04817,Todd,Anderson,Female,22,josephdennis@brown-frazier.biz,514-539-7328x404,New Elizabeth,Bangladesh,Insurance broker,113150,Platinum,Pending,Mobile Banking,21,14882.17,2022-10-17,2025-01-24
CUST04818,Aaron,Hobbs,Male,65,humphreyryan@hotmail.com,269-559-6445,Marcoshire,Pitcairn Islands,Physiotherapist,54446,Gold,Pending,Mobile Banking,93,12169.96,2021-07-10,2022-12-27
CUST04819,Hannah,Smith,Female,29,lhicks@hansen.com,708-633-5618,Bradyshire,French Guiana,Amenity horticulturist,37830,Silver,Inactive,Card,94,11593.32,2022-05-11,2022-08-14
CUST04820,Tricia,Martin,Female,18,zjackson@davis-porter.com,(257)400-3106,East James,Bosnia and Herzegovina,Diplomatic Services operational officer,94956,Silver,Active,Mobile Banking,17,5319.19,2023-11-17,2025-12-10
CUST04821,Amanda,Robinson,Male,45,kdelgado@hotmail.com,500.112.4484x10421,West Katrina,Israel,Sports therapist,38933,Gold,Pending,Mobile Banking,8,18801.94,2023-07-01,2023-09-16
CUST04822,Thomas,Sweeney,Female,51,markrodgers@gmail.com,(976)332-5371x6391,Hernandezburgh,Slovakia (Slovak Republic),"Designer, television/film set",64834,Gold,Pending,Bank Transfer,60,3794.76,2024-04-01,2024-06-05
CUST04823,Julie,Stanley,Female,51,gharrison@townsend.com,001-938-066-7150,Waltersville,Anguilla,Insurance risk surveyor,140754,Gold,Active,Card,67,10753.41,2025-07-27,2027-10-18
CUST04824,Adrian,Payne,Female,21,wporter@cannon.org,(695)812-1135,Port Jill,Wallis and Futuna,Garment/textile technologist,147045,Silver,Inactive,Mobile Banking,28,3568.19,2021-10-11,2022-08-13
CUST04825,Christopher,Tyler,Male,28,mhill@colon-adams.com,+1-312-478-8159x73567,South Joseph,Brunei Darussalam,Energy engineer,57095,Platinum,Active,Card,57,604.65,2025-01-06,2025-06-20
CUST04826,Julia,Campbell,Male,66,pruittchristina@ward-curry.com,+1-454-810-6675x42447,South Holly,Pitcairn Islands,Consulting civil engineer,137946,Silver,Active,Cash,60,15842.94,2025-02-07,2027-07-02
CUST04827,Heather,Coleman,Male,42,julia15@hooper.com,595-982-9696,Mariahchester,Malaysia,Sports coach,117361,Silver,Pending,Cash,85,2285.06,2024-02-27,2025-08-23
CUST04828,Jennifer,Allen,Male,53,williamsandres@jensen.org,278-773-0265,South Dawnbury,San Marino,Records manager,112839,Gold,Active,Bank Transfer,83,8837.21,2022-07-19,2024-08-13
CUST04829,Joseph,Baker,Female,48,zwilson@hotmail.com,202-544-1675x795,Owensfurt,Finland,"Engineer, chemical",36623,Silver,Active,Card,45,2441.53,2026-04-27,2027-01-31
CUST04830,Mandy,Horton,Male,29,xsalinas@hotmail.com,622.600.6082,South Samanthaton,Turkey,Museum/gallery exhibitions officer,114567,Silver,Inactive,Mobile Banking,53,9332.8,2022-05-11,2023-04-20
CUST04831,Jose,Gray,Female,65,heather68@yahoo.com,001-947-807-5130x34928,Brentchester,Hungary,Building services engineer,56984,Gold,Inactive,Cash,8,19882.81,2025-12-23,2027-03-03
CUST04832,Nicholas,Mitchell,Female,50,ycarlson@hotmail.com,+1-243-540-0513x07966,Wilsonstad,Egypt,Personal assistant,57721,Platinum,Active,Mobile Banking,41,13098.51,2025-09-28,2026-12-18
CUST04833,Albert,Wise,Female,48,philipbryan@byrd-miller.info,001-828-386-8451,Lake Christopher,Israel,IT technical support officer,123056,Silver,Active,Cash,52,4616.51,2025-03-13,2025-04-24
CUST04834,Susan,Randolph,Male,68,cisneroscory@hotmail.com,001-312-900-2025x23188,Maddoxport,Belgium,Physiological scientist,103407,Gold,Pending,Cash,89,9900.27,2023-06-30,2026-01-11
CUST04835,Tracey,Brooks,Female,64,zprice@andrews.biz,024-420-2649x30022,Adamsside,Micronesia,Travel agency manager,111802,Silver,Pending,Mobile Banking,33,18492.46,2021-12-15,2023-08-31
CUST04836,Luke,Lam,Female,20,petersaustin@hotmail.com,(517)468-3418x43705,East Robin,Benin,Production engineer,111064,Platinum,Pending,Bank Transfer,39,7606.02,2024-05-30,2026-12-05
CUST04837,Felicia,Reed,Male,23,colejamie@scott.com,776-329-8353,Alyssafort,Papua New Guinea,Wellsite geologist,109853,Gold,Pending,Mobile Banking,10,12089.16,2025-09-06,2026-02-18
CUST04838,Michelle,Edwards,Male,56,aprilmiller@vaughn.info,284.798.2891,East Karen,Sri Lanka,Estate agent,63268,Gold,Inactive,Mobile Banking,48,14774.72,2023-11-28,2024-09-29
CUST04839,Michael,Jackson,Female,22,browncindy@hotmail.com,(186)992-1310,Mooretown,Antigua and Barbuda,Games developer,103331,Gold,Inactive,Card,99,6022.0,2024-09-04,2026-11-19
CUST04840,Lisa,Gibbs,Male,55,mitchell11@simon.info,(430)951-8672,Beckerland,Samoa,Sports coach,54102,Gold,Pending,Cash,82,14730.4,2025-12-07,2026-08-17
CUST04841,Sharon,Moore,Male,69,frances49@perez-watts.com,097-058-4525x97133,Fosterland,Bangladesh,Furniture conservator/restorer,99950,Gold,Active,Bank Transfer,46,4799.49,2025-06-19,2026-11-26
CUST04842,Troy,Soto,Male,32,umorales@page-stevens.info,302.906.9673x526,North Henrytown,Cayman Islands,"Programmer, systems",144411,Silver,Inactive,Bank Transfer,34,10173.16,2025-08-09,2027-08-24
CUST04843,Shawn,Meadows,Male,67,bbell@hotmail.com,661-864-2271,South Patrickhaven,Poland,"Engineer, aeronautical",135538,Platinum,Active,Card,11,11856.51,2024-08-08,2026-03-31
CUST04844,James,Wilson,Female,28,donna16@mcpherson.biz,+1-689-066-7832x84261,Lisaburgh,Gambia,Aid worker,139708,Silver,Pending,Mobile Banking,28,7401.5,2023-10-20,2024-07-19
CUST04845,Sherri,Brooks,Female,70,obecker@yahoo.com,2212775607,Davisfort,Lao People's Democratic Republic,Quarry manager,115566,Gold,Pending,Bank Transfer,49,18678.57,2025-08-05,2026-09-14
CUST04846,Annette,Jones,Female,50,hardyangela@diaz.net,367-275-6718x39249,West Douglas,Serbia,Learning disability nurse,76268,Silver,Inactive,Cash,8,2503.64,2022-08-14,2023-04-01
CUST04847,Johnny,Simpson,Female,57,raymondhess@rice.com,355-047-8251,Ryanhaven,Ukraine,"Radiographer, therapeutic",130541,Silver,Pending,Cash,24,5767.43,2026-04-03,2028-01-11
CUST04848,Mark,Russell,Female,57,robinhoffman@johnson.com,282-966-3351x878,Port Amy,Bangladesh,Health and safety adviser,65801,Gold,Pending,Mobile Banking,96,5158.9,2023-09-20,2025-04-30
CUST04849,Timothy,Franklin,Female,60,wmedina@bradley-harris.com,848-444-0168x2590,New Mary,Ethiopia,Public relations officer,93107,Silver,Active,Cash,88,4618.15,2025-09-05,2027-01-16
CUST04850,Megan,Thomas,Female,63,saramorrison@gmail.com,001-136-425-2825x6658,New Erin,Northern Mariana Islands,Psychotherapist,111044,Platinum,Pending,Bank Transfer,96,11545.58,2022-03-22,2024-09-30
CUST04851,Larry,Davis,Female,38,jsimon@douglas.com,725.444.8386x1227,Stewartshire,Ireland,Energy engineer,62207,Silver,Inactive,Card,71,13716.2,2025-01-10,2025-07-09
CUST04852,Robert,Cook,Female,53,glawrence@roberts-walter.com,+1-395-814-0086x3256,Marshallmouth,Korea,Warehouse manager,88288,Platinum,Pending,Card,44,6867.21,2023-09-23,2024-07-30
CUST04853,Carlos,Woodard,Female,64,christina00@hotmail.com,267-426-5072x6413,Reedmouth,Malaysia,Counsellor,77609,Silver,Active,Cash,50,14356.64,2025-02-18,2027-05-13
CUST04854,John,Martin,Male,63,hoganchad@mccormick.org,382-221-6182x2205,Richardview,Guam,Call centre manager,30241,Platinum,Active,Cash,17,10077.91,2021-07-07,2023-08-24
CUST04855,Matthew,Sims,Male,18,juliabrown@yahoo.com,(414)768-9446x190,East Duane,Iraq,Bookseller,142022,Gold,Active,Card,22,14871.91,2022-10-29,2024-05-16
CUST04856,Brittany,Jackson,Male,57,marc19@mitchell.com,(993)227-3881x592,Sandraside,Namibia,Minerals surveyor,112173,Gold,Active,Cash,51,420.57,2024-10-22,2026-07-31
CUST04857,Edward,Davis,Female,51,emilythompson@hotmail.com,623-525-5125x0386,Brandifurt,Montenegro,Surgeon,56823,Gold,Inactive,Bank Transfer,2,13805.6,2021-08-23,2023-07-10
CUST04858,Stacy,Evans,Male,58,aaron48@yahoo.com,001-147-060-2851,Josephchester,Swaziland,"Therapist, art",131518,Platinum,Pending,Bank Transfer,51,10142.17,2025-03-22,2027-07-21
CUST04859,Mark,Jacobs,Male,50,alexander01@gmail.com,271-960-4602,Websterbury,Finland,Lawyer,61884,Platinum,Inactive,Mobile Banking,76,3624.55,2024-09-13,2026-07-25
CUST04860,Sharon,Mcgrath,Male,46,danielhernandez@baker.net,086.710.0947x64308,Wolfstad,British Indian Ocean Territory (Chagos Archipelago),Land/geomatics surveyor,140606,Gold,Active,Bank Transfer,56,14658.65,2022-06-30,2023-04-10
CUST04861,Pam,Graham,Female,57,richard14@mejia-scott.com,1980264243,Lake Angela,Tokelau,Petroleum engineer,25686,Gold,Active,Mobile Banking,32,3566.52,2026-02-08,2027-05-18
CUST04862,Caitlin,White,Male,42,dudleypatricia@trevino-miller.biz,001-899-011-2768x487,Theresaview,Japan,"Therapist, nutritional",126755,Platinum,Pending,Mobile Banking,75,4155.54,2023-04-07,2024-05-24
CUST04863,Kimberly,Sanders,Female,34,cristinaabbott@hudson-anderson.com,230-884-9403,New Edwardton,Panama,Chartered certified accountant,83970,Platinum,Active,Mobile Banking,5,4319.66,2025-02-25,2026-07-07
CUST04864,Brian,Fields,Male,55,robin32@yahoo.com,001-849-242-6167x83692,Port Latoyafort,Tanzania,Chief Financial Officer,147020,Gold,Pending,Cash,86,7746.23,2023-07-01,2024-08-14
CUST04865,Thomas,Chen,Male,63,lucas20@gmail.com,379.736.1947x0685,Hoffmanberg,Greenland,Print production planner,79488,Platinum,Pending,Card,48,10837.57,2024-11-04,2026-05-19
CUST04866,Zachary,Mendez,Female,28,iross@yahoo.com,159.130.4914,New Donnachester,Gibraltar,"Research officer, trade union",63688,Silver,Active,Mobile Banking,10,3806.96,2025-07-18,2027-11-14
CUST04867,Brian,Lopez,Female,69,hguerra@king-brown.biz,683-226-0552x046,Hernandezhaven,Qatar,Prison officer,26078,Gold,Pending,Card,3,12135.96,2021-12-26,2024-04-11
CUST04868,Amy,Wade,Female,36,shawnquinn@yahoo.com,803.992.8585x446,New Davidport,Timor-Leste,Facilities manager,147094,Platinum,Active,Mobile Banking,48,15020.0,2025-12-21,2028-06-10
CUST04869,Xavier,Baker,Male,65,annsimmons@ray-ramirez.info,8887370163,South Courtneyport,Guinea-Bissau,Commercial/residential surveyor,75275,Silver,Inactive,Cash,41,5566.4,2022-07-05,2024-06-27
CUST04870,Christopher,Thompson,Female,31,lkim@gmail.com,(401)315-1683x30065,South Denise,Jamaica,"Engineer, energy",146633,Platinum,Inactive,Cash,10,11160.86,2025-10-08,2026-07-11
CUST04871,William,Phillips,Female,48,paynenicole@curry.com,001-849-033-2796x27499,Johnsonberg,Saint Kitts and Nevis,"Producer, television/film/video",37957,Platinum,Inactive,Cash,77,10372.53,2025-01-12,2025-11-21
CUST04872,Shaun,Thompson,Female,22,sandrasmith@lane.com,(592)682-4820x297,West Coryside,United Arab Emirates,"Investment banker, operational",105146,Silver,Active,Mobile Banking,57,8755.61,2022-12-11,2024-09-06
CUST04873,Brian,Cook,Male,19,timothy90@flowers.com,769.697.3500x91826,Robertview,Algeria,"Journalist, magazine",132884,Gold,Active,Cash,94,5474.24,2023-04-03,2025-08-21
CUST04874,Joseph,Dean,Female,59,amy13@ewing.org,647-927-2018x004,West Martinside,Macedonia,Company secretary,118813,Gold,Inactive,Mobile Banking,98,17453.5,2026-02-11,2026-02-27
CUST04875,Lisa,Valentine,Female,58,jeffersoncarrie@yahoo.com,(081)979-9386x85699,Gutierrezburgh,Italy,Chartered loss adjuster,108019,Platinum,Inactive,Mobile Banking,92,10461.41,2021-10-04,2022-02-23
CUST04876,Aaron,Jennings,Female,64,xblanchard@gmail.com,(801)097-0441x79768,Lake Barry,Rwanda,Fisheries officer,52325,Silver,Inactive,Mobile Banking,99,723.77,2023-01-30,2025-01-24
CUST04877,Debra,Johnson,Female,34,bjohnson@rogers.biz,319-140-3447,Fordville,Western Sahara,Further education lecturer,59048,Gold,Inactive,Cash,100,341.88,2024-10-28,2026-01-31
CUST04878,Michelle,Rodriguez,Male,58,alan31@vazquez.net,878.583.8780x5335,New Jenny,Dominica,Ergonomist,139107,Silver,Inactive,Bank Transfer,88,4627.31,2023-03-21,2024-05-31
CUST04879,Larry,Anderson,Female,61,hayneserin@hotmail.com,1767679146,North Lisaville,Guadeloupe,Ergonomist,72435,Gold,Inactive,Bank Transfer,68,13205.65,2026-02-24,2027-10-21
CUST04880,David,Peterson,Female,42,fwhite@huffman-diaz.net,+1-102-777-5479x209,East Cameronland,Bosnia and Herzegovina,Furniture designer,120037,Platinum,Active,Mobile Banking,78,1845.18,2025-12-20,2027-03-21
CUST04881,Andrew,Mcdaniel,Female,68,kaylaherrera@smith-smith.com,896.568.3875x997,Howellberg,Palau,Professor Emeritus,75977,Silver,Pending,Card,59,19353.29,2025-10-28,2027-02-13
CUST04882,Courtney,Kelley,Male,32,daniellemcclain@hotmail.com,080.001.1073,Johnsonmouth,Wallis and Futuna,Company secretary,127019,Silver,Active,Cash,83,3242.31,2025-05-03,2027-07-21
CUST04883,Patricia,Dominguez,Female,27,brandygraham@fuller.org,589-654-0993,Hillland,Swaziland,"Solicitor, Scotland",83115,Gold,Inactive,Bank Transfer,34,4069.25,2024-04-21,2025-11-17
CUST04884,Leslie,Edwards,Female,51,rbennett@taylor-perkins.com,184-449-0594x47376,Kevinville,Ghana,Air broker,29208,Gold,Inactive,Cash,47,10712.55,2024-07-30,2025-09-20
CUST04885,Brian,Owens,Female,63,williammartin@martin-ellis.biz,001-708-112-8046x80636,Larryborough,Northern Mariana Islands,Insurance underwriter,111562,Platinum,Inactive,Card,38,10032.46,2021-10-03,2023-05-06
CUST04886,Anthony,Rivera,Male,49,ryan79@gmail.com,(869)147-4205x1527,Clarkmouth,Mexico,Architect,79871,Gold,Active,Bank Transfer,65,1410.02,2023-11-21,2026-01-07
CUST04887,Rebecca,White,Male,37,davidhoward@barnes.com,006-495-8815,New Scott,Mexico,Petroleum engineer,140741,Platinum,Pending,Card,83,17064.35,2024-04-11,2024-09-23
CUST04888,Lindsey,Banks,Male,64,longzachary@gmail.com,001-202-836-8874x32512,Joshuaport,Palau,Travel agency manager,84672,Silver,Active,Mobile Banking,58,14103.67,2023-10-07,2026-05-24
CUST04889,Mary,Jensen,Female,55,imiller@mcgrath.net,+1-433-534-6720x015,Bryanfurt,Guatemala,Community pharmacist,95394,Silver,Active,Card,84,1571.77,2024-03-30,2025-11-14
CUST04890,Kevin,Clark,Male,21,jamesbradley@gmail.com,(340)870-8777x990,Hallhaven,Comoros,Metallurgist,63103,Gold,Inactive,Mobile Banking,79,8389.59,2026-03-07,2027-10-16
CUST04891,Emma,Allen,Male,39,yolandaprince@yahoo.com,(191)996-9607x417,South Samuelton,Central African Republic,Forest/woodland manager,67036,Platinum,Pending,Bank Transfer,1,13736.02,2024-03-15,2026-08-27
CUST04892,Lori,Bullock,Female,49,pfox@hotmail.com,512-956-5647,Lake Michelleton,Burundi,Location manager,90367,Silver,Active,Bank Transfer,85,2949.04,2023-05-22,2024-12-10
CUST04893,Brandi,Turner,Female,19,csimmons@cruz.com,0637585462,Amandamouth,Cameroon,Television camera operator,134728,Gold,Active,Card,41,19018.29,2023-10-24,2025-08-22
CUST04894,Shawn,Calhoun,Female,44,joelellis@hotmail.com,(014)279-4322x7173,East Stephanieberg,Uganda,Volunteer coordinator,86123,Silver,Active,Cash,80,18725.81,2022-05-13,2023-05-04
CUST04895,Shaun,Watkins,Male,25,ynichols@nguyen.org,083-902-6947x0549,Port Brittany,Malta,Systems analyst,33388,Platinum,Inactive,Mobile Banking,63,12600.56,2025-06-27,2027-05-21
CUST04896,Jessica,Elliott,Female,21,shermanjason@garrett.net,(356)406-2174x0399,Benjamintown,Germany,Manufacturing engineer,88246,Gold,Inactive,Mobile Banking,57,4268.39,2021-08-04,2023-06-18
CUST04897,Lisa,Brown,Female,68,phillip77@johnson.com,(265)714-6611x561,Carterbury,United States Virgin Islands,Podiatrist,100279,Silver,Inactive,Cash,54,742.4,2022-01-25,2023-12-10
CUST04898,Kenneth,Williams,Female,70,hendrixcameron@yahoo.com,576-742-0140x54989,Molinaview,San Marino,Product/process development scientist,42936,Silver,Inactive,Bank Transfer,60,19375.91,2023-11-17,2024-05-30
CUST04899,Henry,Johnson,Male,62,nicholssamuel@stokes.biz,940-150-6550x78394,Laurenbury,British Virgin Islands,Site engineer,22217,Silver,Inactive,Bank Transfer,29,12768.45,2024-03-14,2026-11-29
CUST04900,James,Sanchez,Female,61,carrie74@gmail.com,8405286305,Kimberlytown,South Africa,Magazine journalist,62903,Gold,Active,Bank Transfer,73,16738.07,2021-09-13,2023-10-27
CUST04901,Patty,Robles,Male,70,gward@gmail.com,001-653-533-4522x2529,North Mathew,Romania,Veterinary surgeon,112631,Platinum,Inactive,Bank Transfer,11,11103.93,2023-08-20,2025-01-28
CUST04902,Stephanie,Nicholson,Female,45,eward@yahoo.com,449-207-8089,Port Susan,Korea,Cabin crew,74148,Silver,Active,Cash,90,19722.13,2024-09-02,2025-11-20
CUST04903,Scott,Palmer,Male,38,irogers@yahoo.com,925-773-7369,North Shannonville,Bangladesh,Police officer,134096,Silver,Pending,Card,52,807.07,2023-07-14,2025-05-06
CUST04904,Michelle,Hubbard,Female,40,fgreene@gray.net,831-148-5860x177,Tammyfort,Comoros,Film/video editor,100843,Silver,Active,Mobile Banking,79,19485.52,2022-11-11,2024-03-01
CUST04905,Nicholas,Rodriguez,Male,33,jamesbentley@yahoo.com,+1-526-715-2698x520,New Allisonshire,Monaco,Water engineer,35813,Silver,Inactive,Bank Transfer,57,5226.49,2025-08-13,2027-12-30
CUST04906,Walter,Macdonald,Female,32,sferguson@gmail.com,001-790-869-5228x00925,Simmonshaven,United Arab Emirates,"Teacher, early years/pre",104090,Gold,Active,Bank Transfer,9,9669.56,2025-07-11,2027-07-23
CUST04907,Mary,Hall,Female,44,michellemcdonald@yahoo.com,001-539-886-8566x69459,East Matthew,South Georgia and the South Sandwich Islands,Research scientist (maths),46791,Platinum,Active,Bank Transfer,84,8002.97,2025-09-13,2027-01-24
CUST04908,David,Owens,Female,27,andrewwoodward@shelton-davis.com,623.209.9003x8775,Alejandrahaven,Monaco,Records manager,81256,Silver,Pending,Bank Transfer,66,15304.09,2023-06-03,2024-03-19
